date,product_id,store_id,stock_on_hand,stock_physical_truth,reorder_point,stockout_flag
2025-01-07,P1007,S01,34,34,48,0
2025-01-08,P1007,S01,11,9,48,0
2025-01-09,P1007,S01,0,0,48,1
2025-01-10,P1007,S01,91,91,48,0
2025-01-11,P1007,S01,65,65,48,0
2025-01-12,P1007,S01,33,33,48,0
2025-01-13,P1007,S01,9,9,48,0
2025-01-14,P1007,S01,0,0,48,1
2025-01-15,P1007,S01,94,94,48,0
2025-01-16,P1007,S01,66,66,48,0
2025-01-17,P1007,S01,46,46,48,0
2025-01-18,P1007,S01,16,16,48,0
2025-01-19,P1007,S01,0,0,48,1
2025-01-20,P1007,S01,90,90,48,0
2025-01-21,P1007,S01,68,68,48,0
2025-01-22,P1007,S01,52,52,48,0
2025-01-23,P1007,S01,27,27,48,0
2025-01-24,P1007,S01,0,0,48,1
2025-01-25,P1007,S01,0,0,48,1
2025-01-26,P1007,S01,0,0,48,1
2025-01-27,P1007,S01,0,0,48,1
2025-01-28,P1007,S01,0,0,48,1
2025-01-29,P1007,S01,0,0,48,1
2025-01-30,P1007,S01,92,92,48,0
2025-01-31,P1007,S01,71,71,48,0
2025-02-01,P1007,S01,21,21,48,0
2025-02-02,P1007,S01,0,0,48,1
2025-02-03,P1007,S01,0,0,48,1
2025-02-04,P1007,S01,0,0,48,1
2025-02-05,P1007,S01,0,0,48,1
2025-02-06,P1007,S01,0,0,48,1
2025-02-07,P1007,S01,0,0,48,1
2025-02-08,P1007,S01,82,82,48,0
2025-02-09,P1007,S01,57,57,48,0
2025-02-10,P1007,S01,29,29,48,0
2025-02-11,P1007,S01,10,10,48,0
2025-02-12,P1007,S01,0,0,48,1
2025-02-13,P1007,S01,90,90,48,0
2025-02-14,P1007,S01,68,68,48,0
2025-02-15,P1007,S01,43,43,48,0
2025-02-16,P1007,S01,12,12,48,0
2025-02-17,P1007,S01,0,0,48,1
2025-02-18,P1007,S01,84,84,48,0
2025-02-19,P1007,S01,62,62,48,0
2025-02-20,P1007,S01,46,46,48,0
2025-02-21,P1007,S01,29,29,48,0
2025-02-22,P1007,S01,6,6,48,0
2025-02-23,P1007,S01,0,0,48,1
2025-02-24,P1007,S01,0,0,48,1
2025-02-25,P1007,S01,0,0,48,1
2025-02-26,P1007,S01,0,0,48,1
2025-02-27,P1007,S01,0,0,48,1
2025-02-28,P1007,S01,96,96,48,0
2025-03-01,P1007,S01,65,65,48,0
2025-03-02,P1007,S01,32,32,48,0
2025-03-03,P1007,S01,8,8,48,0
2025-03-04,P1007,S01,0,0,48,1
2025-03-05,P1007,S01,91,91,48,0
2025-03-06,P1007,S01,71,71,48,0
2025-03-07,P1007,S01,54,54,48,0
2025-03-08,P1007,S01,29,29,48,0
2025-03-09,P1007,S01,1,1,48,0
2025-03-10,P1007,S01,0,0,48,1
2025-03-11,P1007,S01,97,97,48,0
2025-03-12,P1007,S01,72,72,48,0
2025-03-13,P1007,S01,47,47,48,0
2025-03-14,P1007,S01,23,23,48,0
2025-03-15,P1007,S01,0,0,48,1
2025-03-16,P1007,S01,0,0,48,1
2025-03-17,P1007,S01,72,72,48,0
2025-03-18,P1007,S01,28,28,48,0
2025-03-19,P1007,S01,0,0,48,1
2025-03-20,P1007,S01,0,0,48,1
2025-03-21,P1007,S01,69,69,48,0
2025-03-22,P1007,S01,44,44,48,0
2025-03-23,P1007,S01,17,17,48,0
2025-03-24,P1007,S01,0,0,48,1
2025-03-25,P1007,S01,0,0,48,1
2025-03-26,P1007,S01,0,0,48,1
2025-03-27,P1007,S01,0,0,48,1
2025-03-28,P1007,S01,89,89,48,0
2025-03-29,P1007,S01,71,71,48,0
2025-03-30,P1007,S01,40,40,48,0
2025-03-31,P1007,S01,16,16,48,0
2025-04-01,P1007,S01,0,0,48,1
2025-04-02,P1007,S01,0,0,48,1
2025-04-03,P1007,S01,0,0,48,1
2025-04-04,P1007,S01,88,88,48,0
2025-04-05,P1007,S01,61,61,48,0
2025-04-06,P1007,S01,27,27,48,0
2025-04-07,P1007,S01,14,14,48,0
2025-04-08,P1007,S01,0,0,48,1
2025-04-09,P1007,S01,89,89,48,0
2025-04-10,P1007,S01,63,63,48,0
2025-04-11,P1007,S01,44,44,48,0
2025-04-12,P1007,S01,11,11,48,0
2025-04-13,P1007,S01,0,0,48,1
2025-04-14,P1007,S01,93,93,48,0
2025-04-15,P1007,S01,74,74,48,0
2025-04-16,P1007,S01,50,50,48,0
2025-04-17,P1007,S01,29,29,48,0
2025-04-18,P1007,S01,4,4,48,0
2025-04-19,P1007,S01,0,0,48,1
2025-04-20,P1007,S01,75,75,48,0
2025-04-21,P1007,S01,59,59,48,0
2025-04-22,P1007,S01,40,40,48,0
2025-04-23,P1007,S01,9,9,48,0
2025-04-24,P1007,S01,0,0,48,1
2025-04-25,P1007,S01,87,87,48,0
2025-04-26,P1007,S01,60,60,48,0
2025-04-27,P1007,S01,36,36,48,0
2025-04-28,P1007,S01,15,15,48,0
2025-04-29,P1007,S01,0,0,48,1
2025-04-30,P1007,S01,90,90,48,0
2025-05-01,P1007,S01,58,58,48,0
2025-05-02,P1007,S01,28,28,48,0
2025-05-03,P1007,S01,0,0,48,1
2025-05-04,P1007,S01,0,0,48,1
2025-05-05,P1007,S01,81,81,48,0
2025-05-06,P1007,S01,57,57,48,0
2025-05-07,P1007,S01,30,30,48,0
2025-05-08,P1007,S01,3,3,48,0
2025-05-09,P1007,S01,0,0,48,1
2025-05-10,P1007,S01,75,75,48,0
2025-05-11,P1007,S01,49,49,48,0
2025-05-12,P1007,S01,35,35,48,0
2025-05-13,P1007,S01,14,14,48,0
2025-05-14,P1007,S01,0,0,48,1
2025-05-15,P1007,S01,0,0,48,1
2025-05-16,P1007,S01,0,0,48,1
2025-05-17,P1007,S01,0,0,48,1
2025-05-18,P1007,S01,0,0,48,1
2025-05-19,P1007,S01,91,91,48,0
2025-05-20,P1007,S01,78,78,48,0
2025-05-21,P1007,S01,65,65,48,0
2025-05-22,P1007,S01,43,43,48,0
2025-05-23,P1007,S01,19,19,48,0
2025-05-24,P1007,S01,0,0,48,1
2025-05-25,P1007,S01,0,0,48,1
2025-05-26,P1007,S01,0,0,48,1
2025-05-27,P1007,S01,0,0,48,1
2025-05-28,P1007,S01,0,0,48,1
2025-05-29,P1007,S01,0,0,48,1
2025-05-30,P1007,S01,84,84,48,0
2025-05-31,P1007,S01,55,55,48,0
2025-06-01,P1007,S01,20,20,48,0
2025-06-02,P1007,S01,4,4,48,0
2025-06-03,P1007,S01,0,0,48,1
2025-06-04,P1007,S01,0,0,48,1
2025-06-05,P1007,S01,0,0,48,1
2025-06-06,P1007,S01,83,83,48,0
2025-06-07,P1007,S01,59,59,48,0
2025-06-08,P1007,S01,20,20,48,0
2025-06-09,P1007,S01,0,0,48,1
2025-06-10,P1007,S01,0,0,48,1
2025-06-11,P1007,S01,0,0,48,1
2025-06-12,P1007,S01,0,0,48,1
2025-06-13,P1007,S01,0,0,48,1
2025-06-14,P1007,S01,0,0,48,1
2025-06-15,P1007,S01,0,0,48,1
2025-06-16,P1007,S01,82,82,48,0
2025-06-17,P1007,S01,66,66,48,0
2025-06-18,P1007,S01,37,37,48,0
2025-06-19,P1007,S01,13,13,48,0
2025-06-20,P1007,S01,0,0,48,1
2025-06-21,P1007,S01,0,0,48,1
2025-06-22,P1007,S01,85,85,48,0
2025-06-23,P1007,S01,58,58,48,0
2025-06-24,P1007,S01,39,39,48,0
2025-06-25,P1007,S01,20,20,48,0
2025-06-26,P1007,S01,0,0,48,1
2025-06-27,P1007,S01,82,82,48,0
2025-06-28,P1007,S01,57,57,48,0
2025-06-29,P1007,S01,30,30,48,0
2025-01-01,P1008,S01,27,27,17,0
2025-01-02,P1008,S01,21,21,17,0
2025-01-03,P1008,S01,9,9,17,0
2025-01-04,P1008,S01,0,0,17,1
2025-01-05,P1008,S01,0,0,17,1
2025-01-06,P1008,S01,0,0,17,1
2025-01-07,P1008,S01,0,0,17,1
2025-01-08,P1008,S01,30,30,17,0
2025-01-09,P1008,S01,26,26,17,0
2025-01-10,P1008,S01,15,15,17,0
2025-01-11,P1008,S01,9,9,17,0
2025-01-12,P1008,S01,0,0,17,1
2025-01-13,P1008,S01,31,31,17,0
2025-01-14,P1008,S01,21,21,17,0
2025-01-15,P1008,S01,14,14,17,0
2025-01-16,P1008,S01,5,5,17,0
2025-01-17,P1008,S01,2,2,17,0
2025-01-18,P1008,S01,0,0,17,1
2025-01-19,P1008,S01,32,32,17,0
2025-01-20,P1008,S01,26,26,17,0
2025-01-21,P1008,S01,22,22,17,0
2025-01-22,P1008,S01,15,15,17,0
2025-01-23,P1008,S01,3,3,17,0
2025-01-24,P1008,S01,0,0,17,1
2025-01-25,P1008,S01,29,28,17,0
2025-01-26,P1008,S01,11,11,17,0
2025-01-27,P1008,S01,3,3,17,0
2025-01-28,P1008,S01,0,0,17,1
2025-01-29,P1008,S01,29,29,17,0
2025-01-30,P1008,S01,17,17,17,0
2025-01-31,P1008,S01,6,6,17,0
2025-02-01,P1008,S01,0,0,17,1
2025-02-02,P1008,S01,0,0,17,1
2025-02-03,P1008,S01,31,31,17,0
2025-02-04,P1008,S01,22,22,17,0
2025-02-05,P1008,S01,15,15,17,0
2025-02-06,P1008,S01,0,0,17,1
2025-02-07,P1008,S01,0,0,17,1
2025-02-08,P1008,S01,32,32,17,0
2025-02-09,P1008,S01,22,22,17,0
2025-02-10,P1008,S01,16,16,17,0
2025-02-11,P1008,S01,12,12,17,0
2025-02-12,P1008,S01,0,0,17,0
2025-02-13,P1008,S01,27,27,17,0
2025-02-14,P1008,S01,26,26,17,0
2025-02-15,P1008,S01,18,18,17,0
2025-02-16,P1008,S01,6,3,17,0
2025-02-17,P1008,S01,0,0,17,1
2025-02-18,P1008,S01,0,0,17,1
2025-02-19,P1008,S01,26,26,17,0
2025-02-20,P1008,S01,23,21,17,0
2025-02-21,P1008,S01,8,8,17,0
2025-02-22,P1008,S01,0,0,17,1
2025-02-23,P1008,S01,0,0,17,1
2025-02-24,P1008,S01,30,30,17,0
2025-02-25,P1008,S01,22,22,17,0
2025-02-26,P1008,S01,15,12,17,0
2025-02-27,P1008,S01,1,1,17,0
2025-02-28,P1008,S01,0,0,17,1
2025-03-01,P1008,S01,29,29,17,0
2025-03-02,P1008,S01,18,18,17,0
2025-03-03,P1008,S01,15,15,17,0
2025-03-04,P1008,S01,8,8,17,0
2025-03-05,P1008,S01,0,0,17,1
2025-03-06,P1008,S01,26,26,17,0
2025-03-07,P1008,S01,17,17,17,0
2025-03-08,P1008,S01,4,4,17,0
2025-03-09,P1008,S01,0,0,17,1
2025-03-10,P1008,S01,34,34,17,0
2025-03-11,P1008,S01,30,30,17,0
2025-03-12,P1008,S01,24,24,17,0
2025-03-13,P1008,S01,17,17,17,0
2025-03-14,P1008,S01,11,11,17,0
2025-03-15,P1008,S01,0,0,17,1
2025-03-16,P1008,S01,36,36,17,0
2025-03-17,P1008,S01,17,17,17,0
2025-03-18,P1008,S01,7,5,17,0
2025-03-19,P1008,S01,0,0,17,1
2025-03-20,P1008,S01,23,23,17,0
2025-03-21,P1008,S01,14,14,17,0
2025-03-22,P1008,S01,0,0,17,1
2025-03-23,P1008,S01,0,0,17,1
2025-03-24,P1008,S01,35,35,17,0
2025-03-25,P1008,S01,32,32,17,0
2025-03-26,P1008,S01,24,24,17,0
2025-03-27,P1008,S01,18,18,17,0
2025-03-28,P1008,S01,7,7,17,0
2025-03-29,P1008,S01,0,0,17,1
2025-03-30,P1008,S01,0,0,17,1
2025-03-31,P1008,S01,30,30,17,0
2025-04-01,P1008,S01,20,20,17,0
2025-04-02,P1008,S01,16,16,17,0
2025-04-03,P1008,S01,5,5,17,0
2025-04-04,P1008,S01,1,1,17,0
2025-04-05,P1008,S01,0,0,17,1
2025-04-06,P1008,S01,30,30,17,0
2025-04-07,P1008,S01,21,21,17,0
2025-04-08,P1008,S01,11,11,17,0
2025-04-09,P1008,S01,1,1,17,0
2025-04-10,P1008,S01,0,0,17,1
2025-04-11,P1008,S01,33,33,17,0
2025-04-12,P1008,S01,22,22,17,0
2025-04-13,P1008,S01,5,5,17,0
2025-04-14,P1008,S01,0,0,17,1
2025-04-15,P1008,S01,0,0,17,1
2025-04-16,P1008,S01,0,0,17,1
2025-04-17,P1008,S01,0,0,17,1
2025-04-18,P1008,S01,0,0,17,1
2025-04-19,P1008,S01,0,0,17,1
2025-04-20,P1008,S01,29,29,17,0
2025-04-21,P1008,S01,17,17,17,0
2025-04-22,P1008,S01,7,7,17,0
2025-04-23,P1008,S01,0,0,17,1
2025-04-24,P1008,S01,31,31,17,0
2025-04-25,P1008,S01,25,25,17,0
2025-04-26,P1008,S01,16,16,17,0
2025-04-27,P1008,S01,3,3,17,0
2025-04-28,P1008,S01,0,0,17,1
2025-04-29,P1008,S01,0,0,17,1
2025-04-30,P1008,S01,0,0,17,1
2025-05-01,P1008,S01,0,0,17,1
2025-05-02,P1008,S01,0,0,17,1
2025-05-03,P1008,S01,27,27,17,0
2025-05-04,P1008,S01,12,12,17,0
2025-05-05,P1008,S01,3,3,17,0
2025-05-06,P1008,S01,0,0,17,1
2025-05-07,P1008,S01,0,0,17,1
2025-05-08,P1008,S01,0,0,17,1
2025-05-09,P1008,S01,0,0,17,1
2025-05-10,P1008,S01,22,22,17,0
2025-05-11,P1008,S01,12,12,17,0
2025-05-12,P1008,S01,3,3,17,0
2025-05-13,P1008,S01,0,0,17,1
2025-05-14,P1008,S01,31,31,17,0
2025-05-15,P1008,S01,23,23,17,0
2025-05-16,P1008,S01,14,14,17,0
2025-05-17,P1008,S01,1,1,17,0
2025-05-18,P1008,S01,0,0,17,1
2025-05-19,P1008,S01,0,0,17,1
2025-05-20,P1008,S01,0,0,17,1
2025-05-21,P1008,S01,0,0,17,1
2025-05-22,P1008,S01,0,0,17,1
2025-05-23,P1008,S01,31,31,17,0
2025-05-24,P1008,S01,19,19,17,0
2025-05-25,P1008,S01,7,7,17,0
2025-05-26,P1008,S01,0,0,17,1
2025-05-27,P1008,S01,0,0,17,1
2025-05-28,P1008,S01,0,0,17,1
2025-05-29,P1008,S01,0,0,17,1
2025-05-30,P1008,S01,0,0,17,1
2025-05-31,P1008,S01,31,31,17,0
2025-06-01,P1008,S01,22,22,17,0
2025-06-02,P1008,S01,12,12,17,0
2025-06-03,P1008,S01,7,7,17,0
2025-06-04,P1008,S01,1,0,17,0
2025-06-05,P1008,S01,38,38,17,0
2025-06-06,P1008,S01,33,30,17,0
2025-06-07,P1008,S01,27,27,17,0
2025-06-08,P1008,S01,17,14,17,0
2025-06-09,P1008,S01,5,5,17,0
2025-06-10,P1008,S01,0,0,17,1
2025-06-11,P1008,S01,29,29,17,0
2025-06-12,P1008,S01,22,22,17,0
2025-06-13,P1008,S01,13,13,17,0
2025-06-14,P1008,S01,2,2,17,0
2025-06-15,P1008,S01,0,0,17,1
2025-06-16,P1008,S01,31,31,17,0
2025-06-17,P1008,S01,22,22,17,0
2025-06-18,P1008,S01,11,11,17,0
2025-06-19,P1008,S01,3,3,17,0
2025-06-20,P1008,S01,0,0,17,1
2025-06-21,P1008,S01,28,28,17,0
2025-06-22,P1008,S01,14,14,17,0
2025-06-23,P1008,S01,3,3,17,0
2025-06-24,P1008,S01,0,0,17,1
2025-06-25,P1008,S01,0,0,17,1
2025-06-26,P1008,S01,0,0,17,1
2025-06-27,P1008,S01,23,23,17,0
2025-06-28,P1008,S01,10,10,17,0
2025-06-29,P1008,S01,0,0,17,0
2025-01-01,P1009,S01,17,17,13,0
2025-01-02,P1009,S01,7,7,13,0
2025-01-03,P1009,S01,4,2,13,0
2025-01-04,P1009,S01,0,0,13,1
2025-01-05,P1009,S01,24,24,13,0
2025-01-06,P1009,S01,21,21,13,0
2025-01-07,P1009,S01,15,15,13,0
2025-01-08,P1009,S01,11,11,13,0
2025-01-09,P1009,S01,8,8,13,0
2025-01-10,P1009,S01,5,5,13,0
2025-01-11,P1009,S01,29,29,13,0
2025-01-12,P1009,S01,17,17,13,0
2025-01-13,P1009,S01,16,16,13,0
2025-01-14,P1009,S01,11,11,13,0
2025-01-15,P1009,S01,8,8,13,0
2025-01-16,P1009,S01,0,0,13,1
2025-01-17,P1009,S01,0,0,13,1
2025-01-18,P1009,S01,23,23,13,0
2025-01-19,P1009,S01,13,13,13,0
2025-01-20,P1009,S01,8,8,13,0
2025-01-21,P1009,S01,4,4,13,0
2025-01-22,P1009,S01,29,29,13,0
2025-01-23,P1009,S01,24,24,13,0
2025-01-24,P1009,S01,17,17,13,0
2025-01-25,P1009,S01,12,12,13,0
2025-01-26,P1009,S01,0,0,13,0
2025-01-27,P1009,S01,0,0,13,1
2025-01-28,P1009,S01,0,0,13,1
2025-01-29,P1009,S01,21,21,13,0
2025-01-30,P1009,S01,14,14,13,0
2025-01-31,P1009,S01,6,6,13,0
2025-02-01,P1009,S01,0,0,13,1
2025-02-02,P1009,S01,0,0,13,1
2025-02-03,P1009,S01,23,23,13,0
2025-02-04,P1009,S01,15,15,13,0
2025-02-05,P1009,S01,8,8,13,0
2025-02-06,P1009,S01,0,0,13,0
2025-02-07,P1009,S01,0,0,13,1
2025-02-08,P1009,S01,0,0,13,1
2025-02-09,P1009,S01,0,0,13,1
2025-02-10,P1009,S01,0,0,13,1
2025-02-11,P1009,S01,27,27,13,0
2025-02-12,P1009,S01,22,22,13,0
2025-02-13,P1009,S01,12,12,13,0
2025-02-14,P1009,S01,7,7,13,0
2025-02-15,P1009,S01,2,2,13,0
2025-02-16,P1009,S01,23,23,13,0
2025-02-17,P1009,S01,15,15,13,0
2025-02-18,P1009,S01,11,11,13,0
2025-02-19,P1009,S01,5,5,13,0
2025-02-20,P1009,S01,1,1,13,0
2025-02-21,P1009,S01,27,27,13,0
2025-02-22,P1009,S01,21,21,13,0
2025-02-23,P1009,S01,12,12,13,0
2025-02-24,P1009,S01,2,2,13,0
2025-02-25,P1009,S01,0,0,13,1
2025-02-26,P1009,S01,21,21,13,0
2025-02-27,P1009,S01,17,17,13,0
2025-02-28,P1009,S01,11,11,13,0
2025-03-01,P1009,S01,1,1,13,0
2025-03-02,P1009,S01,0,0,13,1
2025-03-03,P1009,S01,25,25,13,0
2025-03-04,P1009,S01,18,18,13,0
2025-03-05,P1009,S01,8,8,13,0
2025-03-06,P1009,S01,7,7,13,0
2025-03-07,P1009,S01,1,1,13,0
2025-03-08,P1009,S01,27,27,13,0
2025-03-09,P1009,S01,20,20,13,0
2025-03-10,P1009,S01,16,16,13,0
2025-03-11,P1009,S01,11,11,13,0
2025-03-12,P1009,S01,5,5,13,0
2025-03-13,P1009,S01,0,0,13,1
2025-03-14,P1009,S01,0,0,13,1
2025-03-15,P1009,S01,0,0,13,1
2025-03-16,P1009,S01,0,0,13,1
2025-03-17,P1009,S01,0,0,13,1
2025-03-18,P1009,S01,0,0,13,1
2025-03-19,P1009,S01,22,22,13,0
2025-03-20,P1009,S01,10,10,13,0
2025-03-21,P1009,S01,0,0,13,1
2025-03-22,P1009,S01,0,0,13,1
2025-03-23,P1009,S01,23,23,13,0
2025-03-24,P1009,S01,14,14,13,0
2025-03-25,P1009,S01,9,9,13,0
2025-03-26,P1009,S01,5,5,13,0
2025-03-27,P1009,S01,0,0,13,1
2025-03-28,P1009,S01,27,27,13,0
2025-03-29,P1009,S01,20,20,13,0
2025-03-30,P1009,S01,10,10,13,0
2025-03-31,P1009,S01,1,1,13,0
2025-04-01,P1009,S01,0,0,13,1
2025-04-02,P1009,S01,21,21,13,0
2025-04-03,P1009,S01,13,13,13,0
2025-04-04,P1009,S01,10,10,13,0
2025-04-05,P1009,S01,1,1,13,0
2025-04-06,P1009,S01,0,0,13,1
2025-04-07,P1009,S01,21,21,13,0
2025-04-08,P1009,S01,13,13,13,0
2025-04-09,P1009,S01,6,6,13,0
2025-04-10,P1009,S01,0,0,13,0
2025-04-11,P1009,S01,15,15,13,0
2025-04-12,P1009,S01,2,2,13,0
2025-04-13,P1009,S01,0,0,13,1
2025-04-14,P1009,S01,0,0,13,1
2025-04-15,P1009,S01,26,26,13,0
2025-04-16,P1009,S01,20,20,13,0
2025-04-17,P1009,S01,16,16,13,0
2025-04-18,P1009,S01,9,9,13,0
2025-04-19,P1009,S01,1,1,13,0
2025-04-20,P1009,S01,0,0,13,1
2025-04-21,P1009,S01,27,27,13,0
2025-04-22,P1009,S01,23,23,13,0
2025-04-23,P1009,S01,16,16,13,0
2025-04-24,P1009,S01,13,13,13,0
2025-04-25,P1009,S01,10,10,13,0
2025-04-26,P1009,S01,3,3,13,0
2025-04-27,P1009,S01,0,0,13,1
2025-04-28,P1009,S01,0,0,13,1
2025-04-29,P1009,S01,0,0,13,1
2025-04-30,P1009,S01,0,0,13,1
2025-05-01,P1009,S01,0,0,13,1
2025-05-02,P1009,S01,27,27,13,0
2025-05-03,P1009,S01,21,21,13,0
2025-05-04,P1009,S01,14,14,13,0
2025-05-05,P1009,S01,3,3,13,0
2025-05-06,P1009,S01,0,0,13,1
2025-05-07,P1009,S01,0,0,13,1
2025-05-08,P1009,S01,24,24,13,0
2025-05-09,P1009,S01,15,15,13,0
2025-05-10,P1009,S01,0,0,13,1
2025-05-11,P1009,S01,0,0,13,1
2025-05-12,P1009,S01,0,0,13,1
2025-05-13,P1009,S01,22,22,13,0
2025-05-14,P1009,S01,17,17,13,0
2025-05-15,P1009,S01,13,13,13,0
2025-05-16,P1009,S01,9,9,13,0
2025-05-17,P1009,S01,5,5,13,0
2025-05-18,P1009,S01,0,0,13,1
2025-05-19,P1009,S01,0,0,13,1
2025-05-20,P1009,S01,0,0,13,1
2025-05-21,P1009,S01,0,0,13,1
2025-05-22,P1009,S01,0,0,13,1
2025-05-23,P1009,S01,27,27,13,0
2025-05-24,P1009,S01,25,25,13,0
2025-05-25,P1009,S01,17,17,13,0
2025-05-26,P1009,S01,14,14,13,0
2025-05-27,P1009,S01,10,10,13,0
2025-05-28,P1009,S01,3,3,13,0
2025-05-29,P1009,S01,0,0,13,1
2025-05-30,P1009,S01,26,26,13,0
2025-05-31,P1009,S01,15,15,13,0
2025-06-01,P1009,S01,5,5,13,0
2025-06-02,P1009,S01,0,0,13,1
2025-06-03,P1009,S01,0,0,13,1
2025-06-04,P1009,S01,0,0,13,1
2025-06-05,P1009,S01,25,25,13,0
2025-06-06,P1009,S01,20,20,13,0
2025-06-07,P1009,S01,16,16,13,0
2025-06-08,P1009,S01,12,12,13,0
2025-06-09,P1009,S01,9,9,13,0
2025-06-10,P1009,S01,5,5,13,0
2025-06-11,P1009,S01,27,27,13,0
2025-06-12,P1009,S01,24,24,13,0
2025-06-13,P1009,S01,15,15,13,0
2025-06-14,P1009,S01,11,11,13,0
2025-06-15,P1009,S01,0,0,13,1
2025-06-16,P1009,S01,0,0,13,1
2025-06-17,P1009,S01,25,25,13,0
2025-06-18,P1009,S01,19,19,13,0
2025-06-19,P1009,S01,15,15,13,0
2025-06-20,P1009,S01,6,6,13,0
2025-06-21,P1009,S01,0,0,13,1
2025-06-22,P1009,S01,0,0,13,1
2025-06-23,P1009,S01,0,0,13,1
2025-06-24,P1009,S01,0,0,13,1
2025-06-25,P1009,S01,0,0,13,1
2025-06-26,P1009,S01,0,0,13,1
2025-06-27,P1009,S01,23,23,13,0
2025-06-28,P1009,S01,12,12,13,0
2025-06-29,P1009,S01,7,7,13,0
2025-01-01,P1000,S02,135,135,88,0
2025-01-02,P1000,S02,95,95,88,0
2025-01-03,P1000,S02,60,60,88,0
2025-01-04,P1000,S02,17,17,88,0
2025-01-05,P1000,S02,0,0,88,1
2025-01-06,P1000,S02,0,0,88,1
2025-01-07,P1000,S02,176,176,88,0
2025-01-08,P1000,S02,135,135,88,0
2025-01-09,P1000,S02,98,98,88,0
2025-01-10,P1000,S02,50,50,88,0
2025-01-11,P1000,S02,1,1,88,0
2025-01-12,P1000,S02,0,0,88,1
2025-01-13,P1000,S02,163,163,88,0
2025-01-14,P1000,S02,122,122,88,0
2025-01-15,P1000,S02,74,74,88,0
2025-01-16,P1000,S02,28,28,88,0
2025-01-17,P1000,S02,0,0,88,1
2025-01-18,P1000,S02,0,0,88,1
2025-01-19,P1000,S02,0,0,88,1
2025-01-20,P1000,S02,0,0,88,1
2025-01-21,P1000,S02,0,0,88,1
2025-01-22,P1000,S02,165,165,88,0
2025-01-23,P1000,S02,120,120,88,0
2025-01-24,P1000,S02,78,75,88,0
2025-01-25,P1000,S02,29,29,88,0
2025-01-26,P1000,S02,0,0,88,1
2025-01-27,P1000,S02,169,169,88,0
2025-01-28,P1000,S02,129,129,88,0
2025-01-29,P1000,S02,90,90,88,0
2025-01-30,P1000,S02,46,46,88,0
2025-01-31,P1000,S02,0,0,88,1
2025-02-01,P1000,S02,0,0,88,1
2025-02-02,P1000,S02,133,133,88,0
2025-02-03,P1000,S02,78,78,88,0
2025-02-04,P1000,S02,9,9,88,0
2025-02-05,P1000,S02,0,0,88,1
2025-02-06,P1000,S02,145,145,88,0
2025-02-07,P1000,S02,100,100,88,0
2025-02-08,P1000,S02,50,50,88,0
2025-02-09,P1000,S02,0,0,88,1
2025-02-10,P1000,S02,0,0,88,1
2025-02-11,P1000,S02,164,163,88,0
2025-02-12,P1000,S02,118,118,88,0
2025-02-13,P1000,S02,68,68,88,0
2025-02-14,P1000,S02,35,35,88,0
2025-02-15,P1000,S02,0,0,88,1
2025-02-16,P1000,S02,137,137,88,0
2025-02-17,P1000,S02,90,90,88,0
2025-02-18,P1000,S02,55,55,88,0
2025-02-19,P1000,S02,18,18,88,0
2025-02-20,P1000,S02,0,0,88,1
2025-02-21,P1000,S02,156,156,88,0
2025-02-22,P1000,S02,99,99,88,0
2025-02-23,P1000,S02,49,49,88,0
2025-02-24,P1000,S02,3,3,88,0
2025-02-25,P1000,S02,0,0,88,1
2025-02-26,P1000,S02,0,0,88,1
2025-02-27,P1000,S02,0,0,88,1
2025-02-28,P1000,S02,0,0,88,1
2025-03-01,P1000,S02,0,0,88,1
2025-03-02,P1000,S02,0,0,88,1
2025-03-03,P1000,S02,158,158,88,0
2025-03-04,P1000,S02,118,118,88,0
2025-03-05,P1000,S02,77,77,88,0
2025-03-06,P1000,S02,38,38,88,0
2025-03-07,P1000,S02,7,7,88,0
2025-03-08,P1000,S02,0,0,88,1
2025-03-09,P1000,S02,0,0,88,1
2025-03-10,P1000,S02,154,154,88,0
2025-03-11,P1000,S02,115,115,88,0
2025-03-12,P1000,S02,78,78,88,0
2025-03-13,P1000,S02,38,38,88,0
2025-03-14,P1000,S02,0,0,88,1
2025-03-15,P1000,S02,150,150,88,0
2025-03-16,P1000,S02,111,111,88,0
2025-03-17,P1000,S02,47,47,88,0
2025-03-18,P1000,S02,0,0,88,1
2025-03-19,P1000,S02,0,0,88,1
2025-03-20,P1000,S02,133,131,88,0
2025-03-21,P1000,S02,56,56,88,0
2025-03-22,P1000,S02,12,12,88,0
2025-03-23,P1000,S02,0,0,88,1
2025-03-24,P1000,S02,0,0,88,1
2025-03-25,P1000,S02,160,160,88,0
2025-03-26,P1000,S02,120,120,88,0
2025-03-27,P1000,S02,78,78,88,0
2025-03-28,P1000,S02,36,36,88,0
2025-03-29,P1000,S02,0,0,88,1
2025-03-30,P1000,S02,145,145,88,0
2025-03-31,P1000,S02,111,111,88,0
2025-04-01,P1000,S02,73,73,88,0
2025-04-02,P1000,S02,22,22,88,0
2025-04-03,P1000,S02,0,0,88,1
2025-04-04,P1000,S02,169,169,88,0
2025-04-05,P1000,S02,116,116,88,0
2025-04-06,P1000,S02,69,69,88,0
2025-04-07,P1000,S02,38,38,88,0
2025-04-08,P1000,S02,7,7,88,0
2025-04-09,P1000,S02,0,0,88,1
2025-04-10,P1000,S02,0,0,88,1
