datetime,product_id,qty,price,customer_id,promotion_id,store_id,po_id
2025-03-31 13:37:00,P1002,6,12.0,C2005,,S02,
2025-03-31 13:41:00,P1000,6,7.0,,,S02,
2025-03-31 13:44:00,P1001,5,6.0,C2005,,S01,
2025-03-31 13:55:00,P1009,1,220.0,C2023,,S01,
2025-03-31 13:55:00,P1009,1,220.0,C2007,,S01,
2025-03-31 14:17:00,P1001,2,6.0,,,S01,
2025-03-31 14:27:00,P1001,6,6.0,C2028,,S01,
2025-03-31 14:28:00,P1008,4,35.0,C2020,,S01,
2025-03-31 14:36:00,P1007,2,8.0,,,S01,
2025-03-31 14:37:00,P1001,2,6.0,C2020,,S02,
2025-03-31 14:39:00,P1000,3,7.0,C2002,,S02,
2025-03-31 14:40:00,P1006,2,120.0,,,S02,
2025-03-31 14:49:00,P1001,4,6.0,C2017,,S01,
2025-03-31 15:17:00,P1000,1,7.0,C2003,,S02,
2025-03-31 15:38:00,P1002,3,12.0,,,S02,
2025-03-31 15:49:00,P1003,4,15.0,C2008,,S02,
2025-03-31 15:58:00,P1004,6,45.0,,,S01,
2025-03-31 16:02:00,P1009,4,220.0,,,S02,
2025-03-31 16:03:00,P1001,2,6.0,C2003,,S01,
2025-03-31 16:29:00,P1001,1,6.0,,,S01,
2025-03-31 17:00:00,P1002,5,12.0,C2021,,S02,
2025-03-31 17:05:00,P1001,5,6.0,,,S02,
2025-03-31 17:28:00,P1001,5,6.0,C2018,,S02,
2025-03-31 17:31:00,P1000,4,7.0,,,S02,
2025-03-31 17:43:00,P1003,3,15.0,,,S02,
2025-03-31 17:59:00,P1000,6,7.0,C2003,,S01,
2025-03-31 18:06:00,P1000,5,7.0,,,S01,
2025-03-31 18:08:00,P1000,1,7.0,C2020,,S01,
2025-03-31 18:11:00,P1001,1,6.0,C2028,,S01,
2025-03-31 18:13:00,P1000,2,7.0,,,S02,
2025-03-31 18:16:00,P1005,3,55.0,C2019,,S02,
2025-03-31 18:17:00,P1003,5,15.0,C2018,,S02,
2025-03-31 18:51:00,P1004,3,45.0,C2025,,S01,
2025-03-31 19:11:00,P1005,1,55.0,C2012,,S02,
2025-03-31 19:22:00,P1008,6,35.0,C2007,,S02,
2025-03-31 19:32:00,P1000,3,7.0,C2017,,S01,
2025-03-31 19:34:00,P1000,1,7.0,C2004,,S02,
2025-03-31 19:41:00,P1002,2,12.0,,,S02,
2025-03-31 19:49:00,P1008,6,35.0,C2013,,S01,
2025-03-31 19:52:00,P1006,1,120.0,C2018,,S02,
2025-04-01 08:04:00,P1003,5,15.0,C2017,,S02,
2025-04-01 08:06:00,P1004,2,45.0,C2023,,S01,
2025-04-01 08:12:00,P1004,1,45.0,C2008,,S01,
2025-04-01 08:16:00,P1005,1,55.0,C2028,,S01,
2025-04-01 08:49:00,P1001,5,6.0,,,S02,
2025-04-01 08:57:00,P1007,4,8.0,C2027,,S01,
2025-04-01 08:58:00,P1007,5,8.0,C2016,,S01,
2025-04-01 08:59:00,P1003,2,15.0,C2016,,S02,
2025-04-01 09:04:00,P1000,2,7.0,C2023,,S02,
2025-04-01 09:12:00,P1000,3,7.0,,,S01,
2025-04-01 09:23:00,P1000,5,7.0,,,S02,
2025-04-01 09:38:00,P1006,3,120.0,,,S01,
2025-04-01 09:42:00,P1000,2,7.0,,,S02,
2025-04-01 09:52:00,P1004,3,45.0,C2015,,S01,
2025-04-01 10:08:00,P1007,4,8.0,,,S02,
2025-04-01 10:10:00,P1002,1,12.0,,,S02,
2025-04-01 10:23:00,P1001,2,6.0,C2017,,S01,
2025-04-01 10:36:00,P1000,6,7.0,C2016,,S01,
2025-04-01 10:36:00,P1000,5,7.0,,,S01,
2025-04-01 10:56:00,P1007,1,8.0,,,S01,
2025-04-01 11:02:00,P1006,3,120.0,,,S01,
2025-04-01 11:07:00,P1000,2,7.0,,,S01,
2025-04-01 11:25:00,P1003,6,15.0,C2028,,S02,
2025-04-01 11:38:00,P1001,6,6.0,C2017,,S02,
2025-04-01 11:44:00,P1000,2,7.0,C2017,,S01,
2025-04-01 11:59:00,P1006,1,120.0,C2027,,S01,
2025-04-01 12:10:00,P1005,3,55.0,C2013,,S01,
2025-04-01 12:11:00,P1001,1,6.0,C2022,,S02,
2025-04-01 12:21:00,P1006,1,120.0,,,S02,
2025-04-01 12:28:00,P1007,1,8.0,,,S02,
2025-04-01 12:39:00,P1000,1,7.0,C2003,,S02,
2025-04-01 12:43:00,P1008,2,35.0,C2009,,S02,
2025-04-01 12:49:00,P1000,2,7.0,C2027,,S01,
2025-04-01 12:51:00,P1008,3,35.0,C2021,,S01,
2025-04-01 13:03:00,P1000,2,7.0,C2001,,S01,
2025-04-01 13:08:00,P1003,1,15.0,C2005,,S02,
2025-04-01 13:09:00,P1005,1,55.0,,,S02,
2025-04-01 13:10:00,P1001,4,6.0,,,S02,
2025-04-01 13:21:00,P1003,5,15.0,,,S02,
2025-04-01 13:22:00,P1000,1,7.0,,,S02,
2025-04-01 13:28:00,P1000,5,7.0,C2018,,S02,
2025-04-01 13:49:00,P1000,3,7.0,,,S02,
2025-04-01 13:54:00,P1001,6,6.0,,,S02,
2025-04-01 14:01:00,P1002,5,12.0,,,S02,
2025-04-01 14:02:00,P1000,2,7.0,C2026,,S01,
2025-04-01 14:12:00,P1008,5,35.0,C2020,,S01,
2025-04-01 14:22:00,P1002,3,12.0,C2025,,S02,
2025-04-01 14:31:00,P1006,6,120.0,C2005,,S01,
2025-04-01 14:39:00,P1008,2,35.0,C2027,,S01,
2025-04-01 14:39:00,P1000,4,7.0,,,S02,
2025-04-01 14:39:00,P1007,2,8.0,C2009,,S01,
2025-04-01 14:53:00,P1001,3,6.0,C2003,,S02,
2025-04-01 15:13:00,P1000,2,7.0,,,S01,
2025-04-01 15:27:00,P1006,1,120.0,,,S02,
2025-04-01 15:29:00,P1002,4,12.0,C2027,,S02,
2025-04-01 15:42:00,P1003,4,15.0,C2011,,S02,
2025-04-01 15:45:00,P1004,4,45.0,C2016,,S01,
2025-04-01 15:47:00,P1000,2,7.0,,,S02,
2025-04-01 15:49:00,P1000,6,7.0,C2029,,S01,
2025-04-01 16:00:00,P1009,2,220.0,C2001,,S02,
2025-04-01 16:13:00,P1007,3,8.0,C2006,,S02,
2025-04-01 16:17:00,P1004,2,45.0,,,S01,
2025-04-01 16:19:00,P1003,2,15.0,,,S02,
2025-04-01 16:20:00,P1002,4,12.0,,,S02,
2025-04-01 16:26:00,P1000,6,7.0,,,S02,
2025-04-01 16:36:00,P1000,5,7.0,C2008,,S01,
2025-04-01 16:50:00,P1002,4,12.0,C2016,,S02,
2025-04-01 16:57:00,P1000,2,7.0,,,S02,
2025-04-01 16:59:00,P1008,3,35.0,,,S02,
2025-04-01 17:04:00,P1006,4,120.0,,,S02,
2025-04-01 17:08:00,P1000,4,7.0,,,S01,
2025-04-01 17:10:00,P1005,6,55.0,,,S01,
2025-04-01 17:10:00,P1005,6,55.0,C2021,,S02,
2025-04-01 17:16:00,P1003,4,15.0,C2019,,S02,
2025-04-01 17:17:00,P1004,1,45.0,,,S01,
2025-04-01 17:32:00,P1003,2,15.0,C2000,,S02,
2025-04-01 17:47:00,P1001,1,6.0,,,S02,
2025-04-01 18:07:00,P1008,3,35.0,C2007,,S02,
2025-04-01 18:24:00,P1009,1,220.0,,,S01,
2025-04-01 18:35:00,P1007,6,8.0,C2016,,S02,
2025-04-01 18:37:00,P1000,2,7.0,C2024,,S02,
2025-04-01 18:51:00,P1000,3,7.0,,,S02,
2025-04-01 18:58:00,P1001,1,6.0,,,S02,
2025-04-01 19:08:00,P1002,1,12.0,,,S02,
2025-04-01 19:10:00,P1003,2,15.0,,,S02,
2025-04-01 19:12:00,P1001,1,6.0,C2027,,S02,
2025-04-01 19:29:00,P1007,4,8.0,C2029,,S01,
2025-04-01 19:32:00,P1007,6,8.0,C2028,,S02,
2025-04-01 19:34:00,P1001,3,6.0,C2021,,S01,
2025-04-01 19:38:00,P1001,3,6.0,,,S02,
2025-04-01 19:45:00,P1002,2,12.0,,,S02,
2025-04-01 19:56:00,P1001,4,6.0,C2021,,S01,
2025-04-02 08:01:00,P1002,5,12.0,,,S02,
2025-04-02 08:02:00,P1009,3,220.0,C2025,,S01,
2025-04-02 08:28:00,P1007,2,8.0,C2018,,S02,
2025-04-02 08:31:00,P1002,2,12.0,,,S02,
2025-04-02 08:35:00,P1005,1,55.0,C2019,,S01,
2025-04-02 08:38:00,P1000,5,7.0,,,S02,
2025-04-02 08:45:00,P1003,3,15.0,C2006,,S02,
2025-04-02 08:48:00,P1001,5,6.0,,,S02,
2025-04-02 08:53:00,P1003,2,15.0,,,S02,
2025-04-02 09:47:00,P1009,2,220.0,C2004,,S01,
2025-04-02 09:55:00,P1003,2,15.0,,,S02,
2025-04-02 10:03:00,P1008,4,35.0,C2011,,S01,
2025-04-02 10:05:00,P1006,3,120.0,,,S01,
2025-04-02 10:08:00,P1001,4,6.0,C2029,,S01,
2025-04-02 10:23:00,P1000,1,7.0,C2013,,S01,
2025-04-02 10:30:00,P1001,6,6.0,C2018,,S02,
2025-04-02 10:42:00,P1007,5,8.0,,,S02,
2025-04-02 10:49:00,P1005,1,55.0,,,S02,
2025-04-02 10:55:00,P1000,1,7.0,C2021,,S02,
2025-04-02 11:00:00,P1000,3,7.0,,,S01,
2025-04-02 11:01:00,P1002,6,12.0,C2000,,S02,
2025-04-02 11:07:00,P1003,1,15.0,,,S02,
2025-04-02 11:13:00,P1002,6,12.0,,,S02,
2025-04-02 11:17:00,P1006,4,120.0,C2000,,S01,
2025-04-02 11:20:00,P1001,2,6.0,C2008,,S01,
2025-04-02 11:29:00,P1000,2,7.0,,,S01,
2025-04-02 11:32:00,P1004,4,45.0,C2020,,S02,
2025-04-02 11:32:00,P1001,5,6.0,C2024,,S02,
2025-04-02 11:39:00,P1000,1,7.0,C2024,,S02,
2025-04-02 11:41:00,P1001,5,6.0,,,S02,
2025-04-02 11:47:00,P1002,1,12.0,,,S02,
2025-04-02 11:54:00,P1002,1,12.0,,,S02,
2025-04-02 12:06:00,P1001,3,6.0,C2000,,S02,
2025-04-02 12:08:00,P1000,1,7.0,C2017,,S01,
2025-04-02 12:39:00,P1007,5,8.0,C2012,,S02,
2025-04-02 12:47:00,P1004,4,45.0,C2004,,S02,
2025-04-02 12:49:00,P1000,6,7.0,,,S02,
2025-04-02 12:50:00,P1003,3,15.0,,,S02,
2025-04-02 13:15:00,P1009,3,220.0,,,S01,
2025-04-02 13:18:00,P1001,5,6.0,C2001,,S01,
2025-04-02 13:22:00,P1005,1,55.0,,,S02,
2025-04-02 13:24:00,P1000,1,7.0,,,S02,
2025-04-02 13:30:00,P1000,3,7.0,C2003,,S02,
2025-04-02 13:31:00,P1005,4,55.0,,,S01,
2025-04-02 13:48:00,P1000,5,7.0,C2017,,S02,
2025-04-02 13:59:00,P1001,4,6.0,,,S02,
2025-04-02 14:13:00,P1001,5,6.0,C2017,,S01,
2025-04-02 14:16:00,P1000,5,7.0,,,S01,
2025-04-02 14:31:00,P1006,6,120.0,C2029,,S01,
2025-04-02 14:36:00,P1000,6,7.0,,,S02,
2025-04-02 14:44:00,P1003,2,15.0,,,S02,
2025-04-02 14:51:00,P1008,3,35.0,C2015,,S02,
2025-04-02 14:53:00,P1003,3,15.0,C2006,,S02,
2025-04-02 14:53:00,P1001,2,6.0,,,S01,
2025-04-02 15:00:00,P1005,5,55.0,,,S02,
2025-04-02 15:07:00,P1001,3,6.0,,,S02,
2025-04-02 15:26:00,P1003,6,15.0,C2013,,S02,
2025-04-02 15:28:00,P1000,3,7.0,,,S01,
2025-04-02 15:30:00,P1001,4,6.0,C2024,,S02,
2025-04-02 15:33:00,P1008,1,35.0,C2025,,S02,
2025-04-02 15:38:00,P1001,2,6.0,C2022,,S01,
2025-04-02 15:43:00,P1006,1,120.0,,,S01,
2025-04-02 16:14:00,P1000,6,7.0,,,S01,
2025-04-02 16:20:00,P1006,2,120.0,C2020,,S01,
2025-04-02 16:38:00,P1002,6,12.0,C2007,,S02,
2025-04-02 16:44:00,P1006,6,120.0,,,S01,
2025-04-02 17:00:00,P1004,5,45.0,,,S02,
2025-04-02 17:07:00,P1000,3,7.0,C2016,,S02,
2025-04-02 17:18:00,P1001,4,6.0,C2013,,S01,
2025-04-02 17:19:00,P1009,1,220.0,,,S01,
2025-04-02 17:20:00,P1002,3,12.0,,,S02,
2025-04-02 17:22:00,P1000,4,7.0,C2014,,S01,
2025-04-02 17:24:00,P1005,2,55.0,C2027,,S01,
2025-04-02 17:34:00,P1005,2,55.0,C2004,,S01,
2025-04-02 17:34:00,P1000,5,7.0,C2009,,S02,
2025-04-02 17:44:00,P1007,3,8.0,C2028,,S02,
2025-04-02 17:45:00,P1000,4,7.0,C2003,,S01,
2025-04-02 17:56:00,P1004,2,45.0,,,S01,
2025-04-02 17:58:00,P1003,4,15.0,,,S02,
2025-04-02 18:11:00,P1001,6,6.0,,,S01,
2025-04-02 18:18:00,P1004,2,45.0,C2008,,S02,
2025-04-02 18:34:00,P1003,1,15.0,C2012,,S02,
2025-04-02 18:43:00,P1000,5,7.0,,,S02,
2025-04-02 18:54:00,P1003,6,15.0,C2028,,S02,
2025-04-02 18:55:00,P1000,4,7.0,C2008,,S02,
2025-04-02 19:02:00,P1000,6,7.0,,,S02,
2025-04-02 19:11:00,P1005,1,55.0,C2012,,S01,
2025-04-02 19:24:00,P1008,3,35.0,C2022,,S02,
2025-04-02 19:35:00,P1003,1,15.0,C2022,,S02,
2025-04-02 19:38:00,P1001,2,6.0,C2018,,S01,
2025-04-02 19:42:00,P1004,6,45.0,C2024,,S01,
2025-04-03 08:02:00,P1005,3,55.0,C2005,,S02,
2025-04-03 08:32:00,P1001,5,6.0,C2006,,S01,
2025-04-03 08:40:00,P1005,1,55.0,,,S02,
2025-04-03 09:05:00,P1001,1,6.0,C2002,,S02,
2025-04-03 09:07:00,P1008,2,35.0,C2023,,S01,
2025-04-03 09:15:00,P1001,6,6.0,C2027,,S02,
2025-04-03 09:19:00,P1007,1,8.0,C2022,,S02,
2025-04-03 09:28:00,P1000,5,7.0,C2013,,S02,
2025-04-03 09:39:00,P1001,4,6.0,C2005,,S02,
2025-04-03 09:45:00,P1000,1,7.0,,,S02,
2025-04-03 10:08:00,P1007,1,8.0,C2017,,S02,
2025-04-03 10:15:00,P1004,3,45.0,C2021,,S02,
2025-04-03 10:35:00,P1001,6,6.0,,,S01,
2025-04-03 10:49:00,P1000,5,7.0,C2023,,S02,
2025-04-03 10:51:00,P1007,4,8.0,C2016,,S02,
2025-04-03 10:54:00,P1001,3,6.0,,,S02,
2025-04-03 11:08:00,P1008,3,35.0,,,S01,
2025-04-03 11:09:00,P1003,4,15.0,,,S02,
2025-04-03 11:13:00,P1006,5,120.0,C2028,,S01,
2025-04-03 11:16:00,P1002,3,12.0,C2002,,S02,
2025-04-03 11:50:00,P1005,3,55.0,,,S02,
2025-04-03 11:57:00,P1001,4,6.0,C2025,,S01,
2025-04-03 12:24:00,P1001,5,6.0,,,S01,
2025-04-03 12:33:00,P1007,6,8.0,C2013,,S02,
2025-04-03 12:37:00,P1002,3,12.0,C2007,,S02,
2025-04-03 12:40:00,P1000,3,7.0,,,S01,
2025-04-03 12:42:00,P1000,4,7.0,C2023,,S02,
2025-04-03 12:50:00,P1001,6,6.0,C2004,,S01,
2025-04-03 13:39:00,P1001,4,6.0,,,S02,
2025-04-03 13:42:00,P1007,2,8.0,,,S02,
2025-04-03 13:54:00,P1008,6,35.0,C2010,,S01,
2025-04-03 13:55:00,P1001,5,6.0,,,S02,
2025-04-03 13:59:00,P1002,1,12.0,C2017,,S02,
2025-04-03 14:01:00,P1000,5,7.0,C2026,,S02,
2025-04-03 14:12:00,P1000,1,7.0,,,S02,
2025-04-03 14:12:00,P1006,5,120.0,C2018,,S01,
2025-04-03 14:33:00,P1001,2,6.0,C2010,,S01,
2025-04-03 14:38:00,P1000,6,7.0,C2000,,S01,
2025-04-03 14:47:00,P1008,1,35.0,,,S02,
2025-04-03 14:49:00,P1004,5,45.0,,,S02,
2025-04-03 15:32:00,P1007,5,8.0,,,S02,
2025-04-03 15:33:00,P1009,5,220.0,,,S01,
2025-04-03 15:38:00,P1005,3,55.0,,,S02,
2025-04-03 15:44:00,P1001,5,6.0,,,S01,
2025-04-03 16:06:00,P1001,6,6.0,C2025,,S02,
2025-04-03 16:18:00,P1008,6,35.0,,,S02,
2025-04-03 16:29:00,P1000,1,7.0,,,S02,
2025-04-03 16:30:00,P1009,2,220.0,C2021,,S01,
2025-04-03 16:33:00,P1001,3,6.0,,,S01,
2025-04-03 16:37:00,P1000,1,7.0,,,S01,
2025-04-03 16:43:00,P1002,5,12.0,,,S02,
2025-04-03 16:56:00,P1005,5,55.0,C2005,,S01,
2025-04-03 17:20:00,P1002,3,12.0,,,S02,
2025-04-03 17:31:00,P1003,2,15.0,,,S02,
2025-04-03 17:32:00,P1005,1,55.0,C2012,,S02,
2025-04-03 17:41:00,P1001,4,6.0,C2029,,S02,
2025-04-03 17:59:00,P1009,1,220.0,,,S01,
2025-04-03 18:09:00,P1001,3,6.0,,,S02,
2025-04-03 18:20:00,P1002,6,12.0,,,S02,
2025-04-03 18:20:00,P1003,3,15.0,C2019,,S02,
2025-04-03 18:23:00,P1005,1,55.0,,,S02,
2025-04-03 18:32:00,P1005,5,55.0,C2005,,S01,
2025-04-03 18:33:00,P1002,5,12.0,,,S02,
2025-04-03 18:37:00,P1008,2,35.0,,,S02,
2025-04-03 18:41:00,P1007,4,8.0,C2024,,S02,
2025-04-03 19:20:00,P1007,1,8.0,C2005,,S02,
2025-04-03 19:20:00,P1004,4,45.0,C2020,,S01,
2025-04-03 19:22:00,P1001,3,6.0,,,S01,
2025-04-03 19:22:00,P1001,2,6.0,C2006,,S01,
2025-04-03 19:29:00,P1004,1,45.0,C2013,,S01,
2025-04-03 19:37:00,P1001,2,6.0,C2015,,S02,
2025-04-03 19:51:00,P1003,2,15.0,C2020,,S02,
2025-04-03 19:51:00,P1002,5,12.0,,,S02,
2025-04-03 19:53:00,P1001,2,6.0,C2016,,S01,
2025-04-04 08:05:00,P1000,5,7.0,,,S02,
2025-04-04 08:08:00,P1002,2,12.0,,,S02,
2025-04-04 08:08:00,P1000,4,7.0,C2009,,S02,
2025-04-04 08:13:00,P1002,5,12.0,,,S01,
2025-04-04 08:21:00,P1007,5,8.0,C2012,,S02,
2025-04-04 08:25:00,P1005,3,55.0,C2000,,S02,
2025-04-04 08:30:00,P1008,4,35.0,,,S01,
2025-04-04 08:52:00,P1004,6,45.0,C2028,,S01,
2025-04-04 08:56:00,P1001,3,6.0,C2020,,S01,
2025-04-04 09:03:00,P1001,5,6.0,C2001,,S02,
2025-04-04 09:17:00,P1002,2,12.0,C2007,,S02,
2025-04-04 09:39:00,P1004,4,45.0,C2009,,S02,
2025-04-04 09:41:00,P1006,1,120.0,,,S01,
2025-04-04 09:52:00,P1001,2,6.0,,,S02,
2025-04-04 09:57:00,P1000,3,7.0,,,S02,
2025-04-04 09:58:00,P1001,2,6.0,C2028,,S01,
2025-04-04 10:04:00,P1004,4,45.0,,,S01,
2025-04-04 10:19:00,P1001,2,6.0,C2028,,S01,
2025-04-04 10:36:00,P1005,6,55.0,,,S01,
2025-04-04 11:02:00,P1007,5,8.0,C2012,,S02,
2025-04-04 11:06:00,P1002,1,12.0,,,S01,
2025-04-04 11:26:00,P1001,2,6.0,C2019,,S02,
2025-04-04 11:32:00,P1007,3,8.0,,,S01,
2025-04-04 11:32:00,P1001,2,6.0,,,S02,
2025-04-04 11:49:00,P1004,6,45.0,C2012,,S01,
2025-04-04 11:54:00,P1000,5,7.0,,,S02,
2025-04-04 12:00:00,P1000,4,7.0,C2005,,S02,
2025-04-04 12:08:00,P1001,1,6.0,C2027,,S01,
2025-04-04 12:19:00,P1001,2,6.0,,,S01,
2025-04-04 12:26:00,P1009,2,220.0,,,S01,
2025-04-04 12:40:00,P1002,1,12.0,C2014,,S01,
2025-04-04 12:42:00,P1007,6,8.0,C2015,,S01,
2025-04-04 12:47:00,P1006,2,120.0,,,S01,
2025-04-04 13:01:00,P1001,5,6.0,C2018,,S02,
2025-04-04 13:09:00,P1000,3,7.0,C2025,,S02,
2025-04-04 13:13:00,P1005,2,55.0,,,S01,
2025-04-04 14:03:00,P1005,2,55.0,C2014,,S01,
2025-04-04 14:12:00,P1008,3,35.0,C2022,,S02,
2025-04-04 14:40:00,P1009,1,220.0,,,S01,
2025-04-04 14:42:00,P1007,6,8.0,,,S02,
2025-04-04 14:46:00,P1001,1,6.0,,,S01,
2025-04-04 14:54:00,P1007,3,8.0,C2021,,S01,
2025-04-04 15:02:00,P1004,1,45.0,,,S01,
2025-04-04 15:08:00,P1000,5,7.0,,,S02,
2025-04-04 15:13:00,P1004,2,45.0,C2009,,S02,
2025-04-04 15:21:00,P1001,3,6.0,,,S02,
2025-04-04 15:22:00,P1007,3,8.0,,,S01,
2025-04-04 15:26:00,P1002,6,12.0,,,S01,
2025-04-04 15:33:00,P1007,3,8.0,,,S01,
2025-04-04 15:52:00,P1002,3,12.0,,,S01,
2025-04-04 16:01:00,P1001,3,6.0,C2014,,S02,
2025-04-04 16:04:00,P1006,5,120.0,,,S01,
2025-04-04 16:09:00,P1004,3,45.0,C2017,,S02,
2025-04-04 16:13:00,P1001,5,6.0,,,S01,
2025-04-04 16:39:00,P1001,5,6.0,,,S02,
2025-04-04 17:01:00,P1002,1,12.0,C2015,,S01,
2025-04-04 17:10:00,P1004,4,45.0,,,S01,
2025-04-04 17:13:00,P1002,2,12.0,C2019,,S01,
2025-04-04 17:25:00,P1005,1,55.0,C2012,,S01,
2025-04-04 17:26:00,P1005,2,55.0,,,S02,
2025-04-04 17:48:00,P1005,6,55.0,C2026,,S02,
2025-04-04 17:50:00,P1002,5,12.0,C2016,,S01,
2025-04-04 17:54:00,P1008,2,35.0,,,S02,
2025-04-04 17:54:00,P1007,2,8.0,C2019,,S02,
2025-04-04 17:56:00,P1001,4,6.0,C2023,,S01,
2025-04-04 18:09:00,P1001,2,6.0,C2021,,S01,
2025-04-04 18:15:00,P1001,1,6.0,,,S01,
2025-04-04 18:23:00,P1004,1,45.0,,,S02,
2025-04-04 18:38:00,P1001,5,6.0,C2011,,S01,
2025-04-04 18:49:00,P1000,1,7.0,C2008,,S02,
2025-04-04 18:54:00,P1001,5,6.0,,,S01,
2025-04-04 18:56:00,P1004,1,45.0,,,S02,
2025-04-04 19:11:00,P1000,1,7.0,C2023,,S02,
2025-04-04 19:22:00,P1001,5,6.0,C2017,,S01,
2025-04-04 19:22:00,P1007,2,8.0,,,S01,
2025-04-04 19:24:00,P1006,2,120.0,,,S01,
2025-04-04 19:26:00,P1001,5,6.0,C2002,,S02,
2025-04-04 19:42:00,P1002,1,12.0,,,S01,
2025-04-04 19:53:00,P1007,2,8.0,,,S01,
2025-04-04 19:57:00,P1006,3,120.0,C2015,,S01,
2025-04-05 08:05:00,P1004,3,45.0,C2029,,S01,
2025-04-05 08:06:00,P1004,1,45.0,C2009,,S02,
2025-04-05 08:09:00,P1000,6,7.0,,,S02,
2025-04-05 08:14:00,P1001,5,6.0,,,S02,
2025-04-05 08:19:00,P1005,2,55.0,C2026,,S01,
2025-04-05 08:24:00,P1000,1,7.0,C2020,,S02,
2025-04-05 08:34:00,P1001,2,6.0,,,S01,
2025-04-05 08:53:00,P1004,1,45.0,,,S02,
2025-04-05 08:54:00,P1003,2,15.0,C2021,,S01,
2025-04-05 09:08:00,P1006,4,120.0,,,S01,
2025-04-05 09:08:00,P1001,1,6.0,C2001,,S01,
2025-04-05 09:09:00,P1003,6,15.0,,,S01,
2025-04-05 09:16:00,P1000,4,7.0,C2003,,S02,
2025-04-05 09:25:00,P1006,5,120.0,C2013,,S02,
2025-04-05 09:30:00,P1003,3,15.0,,,S01,
2025-04-05 09:42:00,P1007,5,8.0,C2016,,S02,
2025-04-05 09:48:00,P1002,2,12.0,C2023,,S01,
2025-04-05 09:51:00,P1007,5,8.0,C2005,,S01,
2025-04-05 09:53:00,P1004,5,45.0,C2019,,S02,
2025-04-05 10:09:00,P1006,5,120.0,C2005,,S02,
2025-04-05 10:15:00,P1009,1,220.0,,,S01,
2025-04-05 10:33:00,P1001,6,6.0,,,S02,
2025-04-05 10:33:00,P1009,4,220.0,C2003,,S01,
2025-04-05 10:45:00,P1002,2,12.0,C2008,,S01,
2025-04-05 10:59:00,P1001,3,6.0,,,S02,
2025-04-05 11:00:00,P1006,2,120.0,,,S01,
2025-04-05 11:04:00,P1008,2,35.0,,,S02,
2025-04-05 11:09:00,P1007,6,8.0,,,S01,
2025-04-05 11:14:00,P1009,4,220.0,C2009,,S01,
2025-04-05 11:31:00,P1001,1,6.0,,,S01,
2025-04-05 11:31:00,P1000,4,7.0,,,S02,
2025-04-05 11:32:00,P1008,4,35.0,C2000,,S02,
2025-04-05 11:43:00,P1007,3,8.0,C2021,,S02,
2025-04-05 11:45:00,P1003,2,15.0,,,S01,
2025-04-05 11:49:00,P1001,1,6.0,C2016,,S02,
2025-04-05 11:57:00,P1003,6,15.0,C2014,,S01,
2025-04-05 12:00:00,P1006,3,120.0,,,S02,
2025-04-05 12:02:00,P1008,5,35.0,,,S02,
2025-04-05 12:10:00,P1001,3,6.0,,,S01,
2025-04-05 12:30:00,P1005,1,55.0,C2022,,S01,
2025-04-05 12:45:00,P1006,1,120.0,C2025,,S01,
2025-04-05 12:50:00,P1001,5,6.0,C2017,,S02,
2025-04-05 12:52:00,P1001,4,6.0,,,S02,
2025-04-05 12:57:00,P1006,5,120.0,C2014,,S02,
2025-04-05 13:06:00,P1007,1,8.0,,,S02,
2025-04-05 13:11:00,P1007,5,8.0,C2023,,S02,
2025-04-05 13:21:00,P1000,3,7.0,,,S02,
2025-04-05 13:23:00,P1001,3,6.0,C2004,,S01,
2025-04-05 13:33:00,P1003,3,15.0,C2010,,S01,
2025-04-05 13:37:00,P1000,1,7.0,,,S02,
2025-04-05 13:49:00,P1001,5,6.0,C2009,,S02,
2025-04-05 13:52:00,P1000,2,7.0,C2026,,S02,
2025-04-05 13:53:00,P1000,3,7.0,C2014,,S02,
2025-04-05 14:01:00,P1000,3,7.0,C2022,,S02,
2025-04-05 14:01:00,P1007,3,8.0,C2005,,S01,
2025-04-05 14:12:00,P1002,2,12.0,,,S01,
2025-04-05 14:20:00,P1003,3,15.0,C2029,,S01,
2025-04-05 14:29:00,P1007,5,8.0,,,S02,
2025-04-05 14:34:00,P1003,1,15.0,,,S01,
2025-04-05 14:38:00,P1007,3,8.0,C2005,,S02,
2025-04-05 14:47:00,P1003,1,15.0,C2004,,S01,
2025-04-05 14:55:00,P1007,2,8.0,,,S01,
2025-04-05 15:00:00,P1001,2,6.0,,,S01,
2025-04-05 15:02:00,P1000,5,7.0,,,S02,
2025-04-05 15:02:00,P1006,1,120.0,,,S02,
2025-04-05 15:08:00,P1006,6,120.0,C2026,,S01,
2025-04-05 15:11:00,P1000,3,7.0,C2016,,S02,
2025-04-05 15:30:00,P1004,4,45.0,C2000,,S02,
2025-04-05 15:34:00,P1000,5,7.0,,,S02,
2025-04-05 15:35:00,P1002,3,12.0,C2006,,S01,
2025-04-05 15:43:00,P1003,1,15.0,,,S01,
2025-04-05 15:47:00,P1006,5,120.0,C2002,,S01,
2025-04-05 15:49:00,P1001,4,6.0,C2001,,S02,
2025-04-05 15:54:00,P1000,1,7.0,C2025,,S02,
2025-04-05 15:57:00,P1007,3,8.0,,,S02,
2025-04-05 16:04:00,P1001,5,6.0,,,S01,
2025-04-05 16:30:00,P1000,6,7.0,C2019,,S02,
2025-04-05 16:31:00,P1002,3,12.0,,,S01,
